class,t0,hour_mean_w_pergpu,n_gpus,r_1min,r_1min_node,r_5min,r_5min_node,r_15min,r_15min_node
online inference (rate sweep),2026-01-05 11:00:00,587.2765622132309,4,0.5313740132030961,0.5313731760849679,0.9899117528575297,0.9899117668202913,0.9931566238814742,0.9931562444536023
online inference (rate sweep),2026-01-05 11:10:00,586.3875248032699,4,0.49456811241488535,0.4945670413708535,0.9824297005223779,0.9824291535014431,0.9872180007287097,0.9872175747938987
online inference (rate sweep),2026-01-05 11:20:00,585.7884672014904,4,0.4950738025494842,0.49507281122176605,0.9834343999325641,0.9834338363956394,0.9882276068608291,0.9882271545755149
online inference (rate sweep),2026-01-05 11:30:00,585.291367874423,4,0.4954942605758128,0.4954932861763198,0.9842695947891403,0.984269085854491,0.9890668773975005,0.989066475092599
online inference (rate sweep),2026-01-05 11:40:00,585.0137344210556,4,0.4957293162814446,0.4957284353772145,0.9847367369332859,0.9847361962986911,0.9895363061111155,0.989535862262392
online inference (rate sweep),2026-01-05 11:50:00,584.6990811412045,4,0.49599597734418066,0.49599520948912595,0.9852666172894327,0.9852661278206438,0.9900687772201626,0.9900683767038093
online inference (rate sweep),2026-01-05 12:00:00,580.2771397408449,4,0.49977577449982913,0.4997748892335314,0.9927747679733113,0.9927742455502649,0.9976135029974932,0.9976130894700036
online inference (rate sweep),2026-01-05 12:10:00,578.58639076968,4,0.41349463616590465,0.41349526345594534,0.975312169723777,0.9753126312699012,1.0019973899379306,1.0019971596137052
online inference (rate sweep),2026-01-05 12:20:00,583.6603301009343,4,0.40990020193167315,0.4099006215515115,0.9668333886299576,0.9668339376447688,0.9932865515159297,0.9932864891504755
online inference (rate sweep),2026-01-05 12:30:00,583.0707361041597,4,0.4103145475366788,0.4103151080465048,0.9678110230780356,0.96781158829711,0.9942909439659856,0.9942908882993565
online inference (rate sweep),2026-01-05 12:40:00,581.2123745829163,4,0.411626619492207,0.41162704468399575,0.9709054628025393,0.9709060575378853,0.9815759758867423,0.981575674018414
online inference (rate sweep),2026-01-05 12:50:00,579.6097447096936,4,0.4127646046358207,0.4127651998038124,0.9735899399852175,0.973590627744141,0.9842899637510312,0.9842897458786076
online inference (rate sweep),2026-01-05 13:00:00,578.3927723076495,4,0.4136328837660878,0.4136336820545177,0.9756383970721421,0.9756391196713935,0.9863609613229478,0.986360749379516
online inference (rate sweep),2026-01-05 13:10:00,578.5498298134141,4,0.4839355078504535,0.4839336499185053,0.9733767909507955,0.973377308527561,0.9761028085658705,0.9761030091310778
online inference (rate sweep),2026-01-05 13:20:00,570.395440087873,4,0.4484506557237107,0.4484499568897721,0.9761937582999789,0.9761937966307359,0.9085249265749067,0.9085234337641284
online inference (rate sweep),2026-01-05 13:30:00,556.3998612941798,4,0.4597302340991888,0.45973018383318015,0.7652421141273542,0.7652375547487814,0.9313772377347119,0.9313762635142776
online inference (rate sweep),2026-01-05 13:40:00,535.0307948124357,4,0.47809062945616343,0.47809175284424915,0.7958048740825575,0.7958010519162418,0.8253066839565766,0.8253141388369188
online inference (rate sweep),2026-01-05 13:50:00,512.5460145010148,4,0.4990660528867401,0.4990650659269203,0.8294600880389639,0.8307118917583082,0.8484151504396873,0.8484419953749881
online inference (rate sweep),2026-01-05 14:00:00,489.8460564083313,4,0.5221968355344172,0.5221922421772072,0.8679049259577485,0.8692079149135672,0.8877289931446462,0.8877596493340727
online inference (rate sweep),2026-01-05 14:10:00,468.9869615010289,4,0.545424018202328,0.5454177440217984,0.9065090824576043,0.9078676045845364,0.9272119890552816,0.9272444629865997
online inference (rate sweep),2026-01-05 14:20:00,448.8348563245558,4,0.5201136262117496,0.5201137733513095,0.9472106400996838,0.9486296871102097,0.9688427368518445,0.9688765414205801
online inference (rate sweep),2026-01-05 14:30:00,442.71040587548316,4,0.5273069642024434,0.5273090210583765,0.9695697232104785,0.9746449431694664,0.9822464979667407,0.9822799678827722
online inference (rate sweep),2026-01-05 14:40:00,446.503528695362,4,0.5228264575059329,0.5228294419456454,0.9639736834889837,0.9663651699143306,0.9739031817412124,0.9739353338043525
online inference (rate sweep),2026-01-05 14:50:00,453.5524690880022,4,0.5146991130199956,0.5147038251251642,0.953486022534869,0.957523534357299,0.9804853243183846,0.9804859508167211
online inference (rate sweep),2026-01-05 15:00:00,465.69980385642,4,0.5012756169409204,0.5012782672473084,0.9342473813504197,0.9342469913832728,0.954909631135258,0.9549109108839725
online inference (rate sweep),2026-01-05 15:10:00,475.982663188845,4,0.49044721975806227,0.4904489360402161,0.914064061963171,0.9140640495723774,0.9447914016888098,0.9447918389169117
online inference (rate sweep),2026-01-05 15:20:00,487.5067508689003,4,0.6131189638306833,0.6137053219606728,0.9357406606852411,0.9357407960171278,0.9609524767665971,0.9609524023690389
online inference (rate sweep),2026-01-05 15:30:00,496.690523690357,4,0.5039083560537956,0.5039083706296593,0.9347124395120802,0.9347134763648189,0.9431850538404652,0.9431844600897696
online inference (rate sweep),2026-01-05 15:40:00,507.52820667890114,4,0.49314842380560797,0.4931479850899189,0.9362950671552696,0.936292712018692,0.9850172713065263,0.9850173707234167
online inference (rate sweep),2026-01-05 15:50:00,518.2777165132641,4,0.4829202547157584,0.4829196867343891,0.9590905999368294,0.9590894614830334,0.9763243330085563,0.9763242372049271
online inference (rate sweep),2026-01-05 16:00:00,525.6834025568656,4,0.47611703504690395,0.47611644438959694,0.9553130003441455,0.9557186550168029,0.962570372727236,0.9625700445818942
online inference (rate sweep),2026-01-05 16:10:00,535.0552920525013,4,0.4677775051249486,0.46777691243812825,0.9397544009138943,0.9397547085919831,0.9575922466066639,0.9575926171075385
online inference (rate sweep),2026-01-05 16:20:00,549.7085564708991,4,0.4553082401423428,0.4553076526711293,0.9147044676199185,0.9147042085200204,0.9706611719246739,0.9706604457120473
online inference (rate sweep),2026-01-05 16:30:00,559.9057703687225,4,0.469631717471874,0.4696316895314419,0.9401184004087362,0.9401174878818992,0.9529833964001375,0.9529824136021727
online inference (rate sweep),2026-01-05 16:40:00,568.1102492978896,4,0.4628487988268204,0.4628494086167924,0.9513548811903855,0.9513535736250216,0.9694995150818283,0.9694992742988062
online inference (rate sweep),2026-01-05 16:50:00,575.0379071684787,4,0.45727225455379616,0.45727331996501913,0.9597497968885433,0.95974920457834,0.9921047937014613,0.9921050500148799
online inference (rate sweep),2026-01-05 17:00:00,579.7883707630064,4,0.4535250996004964,0.4535266765882575,0.9678469826447571,0.9678991051339108,0.9839764756929955,0.9839762927653332
online inference (rate sweep),2026-01-05 17:10:00,582.9991542766176,4,0.45102687881103704,0.451028944017823,0.9647738706068527,0.9647730863199848,0.9913875658116771,0.9913896659693123
online inference (rate sweep),2026-01-05 17:20:00,579.1902339209744,4,0.45399265147584744,0.45399503913690636,0.9711194304256648,0.9711177096092689,0.9925378051876992,0.9925399199032912
online inference (rate sweep),2026-01-05 17:30:00,579.1854727969188,4,0.48412776721113226,0.4841294862983973,0.9813055433715477,0.9813073952037561,0.9925464041000355,0.9925480789575332
online inference (rate sweep),2026-01-05 17:40:00,582.1376158648497,4,0.48167299783860323,0.48167436320034174,0.9763297673556246,0.976330977694717,0.9875136486913458,0.9875146575619247
online inference (rate sweep),2026-01-05 17:50:00,580.6314401365369,4,0.4829224887088944,0.4829238412420963,0.97886271814615,0.9788636101354576,0.9850745774324328,0.9850750449406114
online inference (rate sweep),2026-01-05 18:00:00,578.8466396304331,4,0.48441187706837,0.4844128759142312,0.9818814895897884,0.9818818124487539,0.988112448307429,0.9881123994286373
online inference (rate sweep),2026-01-05 18:10:00,576.8075615875532,4,0.4861243029046404,0.4861253286016516,0.9776401767857894,0.977640144272159,0.9877311780168385,0.9877305271197301
online inference (rate sweep),2026-01-05 18:20:00,575.5160894416329,4,0.5013333500719832,0.5013356668575651,0.9779576937876493,0.9779572814022038,0.9817389391622753,0.9817383501976035
online inference (rate sweep),2026-01-05 18:30:00,574.3183662899011,4,0.4997981674244186,0.4997958155235256,0.9799971064137906,0.9799967810004961,0.9837862447954473,0.9837857350976732
online inference (rate sweep),2026-01-05 18:40:00,568.8784652430209,4,0.49600068142579834,0.49600520759642464,0.9893682976730478,0.9893680014643019,0.9931936510266659,0.9931931874398486
online inference (rate sweep),2026-01-05 18:50:00,568.2022670373975,4,0.4965910273164316,0.4965954865354815,0.9905457718446624,0.9905454146956492,0.9943756853370596,0.9943751528950128
online inference (rate sweep),2026-01-05 19:00:00,572.7999994925623,4,0.4926047924785346,0.492609429992962,0.9825947362009543,0.9825945368927591,0.986393869770313,0.986393534673775
online inference (rate sweep),2026-01-05 19:10:00,572.2886010565827,4,0.49304504528100057,0.4930496269348233,0.9815409276728257,0.9815407997948042,0.9871812480671651,0.9872749782495535
online inference (rate sweep),2026-01-05 19:20:00,571.9196931322118,4,0.4914985325056974,0.491714166855339,0.982174264678528,0.9821739274585056,0.9843019373136441,0.9843016376842455
online inference (rate sweep),2026-01-05 19:30:00,571.1241205199499,4,0.49218339579466186,0.49239912185926205,0.9776673024853507,0.97766582468264,0.9856730160505094,0.9856727641994998
online inference (rate sweep),2026-01-05 19:40:00,570.8833383542791,4,0.4718698750402898,0.4718691343195119,0.9780796708579391,0.9780781759963917,0.9788703016222858,0.9788707767983915
online inference (rate sweep),2026-01-05 19:50:00,568.006157757542,4,0.45944832802384605,0.45944918488903636,0.9691685218975462,0.9691683840189562,0.9772513307482906,0.9772520612411857
online inference (rate sweep),2026-01-05 20:00:00,560.4847427568469,4,0.46561391580425604,0.4656147550244231,0.982174421753395,0.9821741218485085,0.9903656849617671,0.990366277832927
online inference (rate sweep),2026-01-05 20:10:00,559.9739919507313,4,0.4660386156492521,0.46603944101857014,0.9830702485082994,0.9830699602833125,0.9912689864787119,0.9912695883116704
online inference (rate sweep),2026-01-05 20:20:00,563.6707017877995,4,0.4629821714630733,0.46298302424790794,0.9766227184657909,0.9766227130143321,0.9847677156439738,0.9847685655927748
online inference (rate sweep),2026-01-05 20:30:00,562.9762249763666,4,0.4548715082202692,0.4548730854677747,0.9778278294404228,0.9778274563012013,0.9859828334691925,0.9859833574491467
online inference (rate sweep),2026-01-05 20:40:00,562.3195383904242,4,0.4467739187293352,0.4467761214969103,0.9789696414764151,0.9789693802965103,0.9871341789184402,0.9871348060483766
online inference (rate sweep),2026-01-05 20:50:00,561.4188477103376,4,0.4474905889177666,0.44749288953980504,0.966487262598956,0.9664878240077107,0.9851899462679317,0.9851902795398354
online inference (rate sweep),2026-01-05 21:00:00,562.122626226819,4,0.4469304099576481,0.4469326276552225,0.965277194392425,0.9652777795525653,0.9839564511397589,0.9839568195774772
online inference (rate sweep),2026-01-05 21:10:00,561.6090698159373,4,0.43707326363507965,0.43707481501491774,0.9661600630667945,0.9661604657814991,0.9848564126155535,0.9848565866216424
online inference (rate sweep),2026-01-05 21:20:00,556.3903130317522,4,0.4411728373115748,0.441174431961206,0.9752226389178483,0.9752227308269384,0.9940943744009986,0.9940942150858674
online inference (rate sweep),2026-01-05 21:30:00,556.6387528082078,4,0.4331335902756611,0.4331354483974642,0.9747871677302158,0.9747874680716617,0.9936504469523102,0.9936505295836888
online inference (rate sweep),2026-01-05 21:40:00,560.1973991686593,4,0.43038224861420943,0.4303839613514522,0.9685949156724687,0.9685951439362499,0.9873383547852463,0.9873383781065287
online inference (rate sweep),2026-01-05 21:50:00,560.7561982497359,4,0.4299534571387835,0.42995507949002304,0.978180658892878,0.9781812354213524,0.975891583853052,0.9758915731627416
online inference (rate sweep),2026-01-05 22:00:00,558.7966205477547,4,0.41421037574517705,0.41420761734578687,0.9743499951270805,0.97434902820366,0.9793137844777674,0.9793138117662007
online inference (rate sweep),2026-01-05 22:10:00,557.8207887529543,4,0.41493491978310826,0.41493221738007063,0.9760543459126017,0.9760535196462963,0.9810268338677628,0.9810269884241469
online inference (finite),2025-11-30 15:40:00,357.37684013874986,4,0.7880004519749604,0.7884140863243781,0.8787450624035766,0.8787287561806356,0.946291681367393,0.9462833154675826
online inference (finite),2025-11-30 15:50:00,361.82457300558906,4,0.5520468008697316,0.5520679998985248,0.8679407531498229,0.8679269724945924,1.0125921915737108,1.012598109282497
online inference (finite),2025-11-30 16:00:00,369.02361306064563,4,0.5412770445268036,0.5412980667459509,0.891336071153634,0.8913265553691208,0.9928376717853429,0.9928439957504687
online inference (finite),2025-11-30 16:10:00,372.80292902427493,4,0.5357892383893543,0.5358106194501668,0.8822997215125022,0.8822906696041409,0.9827723556727497,0.9827789697799004
online inference (finite),2025-11-30 16:20:00,376.0376502794538,4,0.5311826586143064,0.5312015118296985,0.8747148279871897,0.8747010987723544,0.9743233557871759,0.9743249864611361
online inference (finite),2025-11-30 16:30:00,375.13601311033256,4,0.5324584477443238,0.5324782514937686,0.8768158919443841,0.8768034376440222,0.9766638032595457,0.9766667707524207
online inference (finite),2025-11-30 16:40:00,383.52361192058504,4,0.5208142708263769,0.5208330390221065,0.9128818595358712,0.9128736603295913,0.9620744792310141,0.9620595389779956
online inference (finite),2025-11-30 16:50:00,380.34372779029036,4,0.7915674577546676,0.791601975823014,0.9205097282201369,0.9205057895152383,0.9978589899696295,0.9978547353010515
online inference (finite),2025-11-30 17:00:00,382.30433409103546,4,0.787509605265112,0.7875423309718225,0.9157913253242425,0.9157850754404506,0.9927440643708512,0.992737345549478
online inference (finite),2025-11-30 17:10:00,369.6401326673896,4,0.7652251751486112,0.7654519208765966,0.848574994927342,0.848553277569386,0.9199095552307516,0.9199024377660956
online inference (finite),2025-11-30 17:20:00,371.189668147314,4,0.7620307517736723,0.762256533150708,0.8450326001268754,0.8450109822874007,0.9160693943621543,0.9160622946055865
online inference (finite),2025-11-30 17:30:00,364.65623914856934,4,0.7756785582916145,0.775913639223533,0.8601670474048677,0.8601507733103781,0.9324768311050778,0.9324750892260957
online inference (finite),2025-11-30 17:40:00,364.3960062286239,4,0.7762320838115455,0.7764677569100862,0.8607809290082881,0.8607650488334514,0.9331424986536578,0.9331410150625425
online inference (finite),2025-11-30 17:50:00,359.15284687039457,4,0.787565570703437,0.7878031652786451,0.8733487780432042,0.8733310868319096,0.9467666749346909,0.9467636470096543
online inference (finite),2025-11-30 18:00:00,360.90438055084394,4,0.7837450934457199,0.7839798152393797,0.8691122243919513,0.8690926544514691,0.9421738887315338,0.9421688332458772
online inference (finite),2025-11-30 18:10:00,370.6634733962684,4,0.8406723568027815,0.8414087853434434,0.8934876558195585,0.8934667594087141,0.9565709877973618,0.9565611087095787
online inference (finite),2025-11-30 18:20:00,370.13642428813745,4,0.8321243871781164,0.8321663421341797,0.8947591184127547,0.8947389953406322,1.0027292702110966,1.0027118787103395
online inference (finite),2025-11-30 18:30:00,377.9609792077969,4,0.8149005757212857,0.8149388197058891,0.907155735636153,0.9071401938049315,0.9819758830530554,0.9819537195479607
online inference (finite),2025-11-30 18:40:00,373.8829914147874,4,0.8237878514063849,0.8238274576892183,0.914260508217431,0.9142648848416443,0.992685166282526,0.9926640095947588
online inference (finite),2025-11-30 18:50:00,383.78133826678163,4,0.8025429895434213,0.802579603483405,0.8906830648809257,0.8906845018411808,0.967085620973708,0.9670615852589772
online inference (finite),2025-11-30 19:00:00,381.61071339191363,4,0.7572322819579491,0.7572302877682222,0.8957454485129446,0.8957507692899417,0.9725820232048703,0.9725622901889686
online inference (finite),2025-11-30 19:10:00,383.63666564707194,4,0.7532359273289974,0.7532314197074996,0.8910179154101137,0.8910203864730598,0.9502886486097121,0.9502890413273976
online inference (finite),2025-11-30 19:20:00,373.17740104137704,4,0.7577168167502015,0.7577164939896867,0.8531649164439622,0.8539215998481641,0.9596313492561133,0.95962674361767
online inference (finite),2025-11-30 19:30:00,371.5741554974696,4,0.7609853852614551,0.760985842986545,0.856845197617585,0.857606048778607,0.963770914244998,0.9637672826668934
online inference (finite),2025-11-30 19:40:00,368.9733912324119,4,0.7663463319133169,0.7663497657887927,0.8628816980259364,0.8636510135868031,0.9638258663307233,0.9638068439108709
online inference (finite),2025-11-30 19:50:00,364.0463112226455,4,0.7767169329024117,0.7767217061027213,0.8745586964484917,0.8753398496312249,0.9768687983530332,0.9768512102113031
online inference (finite),2025-11-30 20:00:00,359.91120928341024,4,0.7856414397137639,0.7856456388681005,0.8846074199138966,0.88539682873145,0.988093077146422,0.988074476476701
online inference (finite),2025-11-30 20:10:00,358.50364132278514,4,0.7887285450926385,0.7887302648027082,0.8880832884373401,0.888873100838375,0.9919756911294358,0.9919538847043786
online inference (finite),2025-11-30 20:20:00,368.47108264974133,4,0.8203181955153827,0.8210712797233928,0.9060865634408126,0.9060629604884258,0.9651414685515506,0.9651207284259097
online inference (finite),2025-11-30 20:30:00,369.6535021620043,4,0.8176919915792634,0.8184448993525173,0.9031846042746311,0.9031647151923465,0.9620505503204739,0.9620335736328243
online inference (finite),2025-11-30 20:40:00,375.95851674730955,4,0.8039828871537089,0.8047191642040443,0.923407835734054,0.9234001197603506,0.9611363907725305,0.9611424815648428
online inference (finite),2025-11-30 20:50:00,374.0458910833959,4,0.8080933942827289,0.8088339708691887,0.9224190307942041,0.9224129953451764,1.0024383009166462,1.0024242341508969
online inference (finite),2025-11-30 21:00:00,383.72838674536297,4,0.7877060558138991,0.7884249219567103,0.8991482408347163,0.8991380432319818,0.9771487251418572,0.9771303840374375
online inference (finite),2025-11-30 21:10:00,384.29914147965854,4,0.791889869425153,0.7918897550311507,0.8978069346450721,0.8978026582686327,0.9756911316949487,0.9756791661383651
online inference (finite),2025-11-30 21:20:00,384.96859415755955,4,0.7905126787920704,0.7905126746013351,0.8962460590669588,0.8962413974205371,0.9268441529573129,0.9268503290968203
online inference (finite),2025-11-30 21:30:00,377.34673093073053,4,0.7563179916321421,0.7563057338268778,0.8744066826235285,0.8743940363124103,0.9455684801506911,0.9455713775677934
online inference (finite),2025-11-30 21:40:00,372.34917724264506,4,0.7531245680775639,0.7531126792170226,0.8403701168612346,0.8403538067834667,0.9547393715129029,0.9547399931463888
online inference (finite),2025-11-30 21:50:00,371.26371206412324,4,0.7553247465532398,0.7553145577260975,0.8428248591551643,0.8428107525211211,0.9575283942649091,0.9575313702280347
online inference (finite),2025-11-30 22:00:00,363.2186493868528,4,0.7720511831552325,0.7720442960482322,0.8614888010243958,0.8614784760550199,0.9787328771790986,0.9787400826714658
online inference (finite),2025-11-30 22:10:00,358.7473316903954,4,0.7816760979171823,0.7816668214816719,0.8722287621370224,0.8722156819234284,0.9900318847566038,0.9900266077931683
online inference (finite),2025-11-30 22:20:00,358.9243671064705,4,0.7812918146339904,0.7812812730941697,0.8717998006491198,0.8717854713266907,0.9895448610614548,0.9895382882793691
online inference (finite),2025-11-30 22:30:00,363.15196561744017,4,0.7721947326748174,0.7721860626602522,0.8616488007742918,0.8616366650158136,0.9780229297012832,0.9780186739301403
online inference (finite),2025-11-30 22:40:00,369.17604767399826,4,0.8322583139096786,0.8322786230948921,0.8866598285852654,0.8866364945342986,0.9620594060520549,0.9620597167287676
online inference (finite),2025-11-30 22:50:00,373.2255870756055,4,0.8232307690843959,0.8232483068624322,0.8770436295951481,0.8770163893114692,0.9516250471331245,0.9516212611016536
online inference (finite),2025-11-30 23:00:00,371.3398657995718,4,0.8274104869152741,0.8274288891017417,0.9251824930262221,0.9251791892355751,0.9564567573358764,0.9564537410588527
online inference (finite),2025-11-30 23:10:00,379.69012185084256,4,0.8092142150953711,0.8092318313154127,0.904836003957896,0.9048323782999483,0.9607915603855569,0.9607895998622406
online inference (finite),2025-11-30 23:20:00,379.530626279128,4,0.8748052398106589,0.874830051047704,0.9052126084771358,0.9052126289239827,0.961191552730446,0.9611933661881095
online inference (finite),2025-11-30 23:30:00,381.30459826344475,4,0.8216273520598528,0.821625702979878,0.9010028684971183,0.9010012403100658,0.9567214437199263,0.9567215341910803
online inference (finite),2025-11-30 23:40:00,371.578360588955,4,0.7624869659399302,0.7624613306354671,0.8323078433665263,0.8322879644386465,0.911626715613074,0.9116260519364316
online inference (finite),2025-11-30 23:50:00,367.5070405091627,4,0.7610459258007829,0.761260597877794,0.8415274466069947,0.8415082250820721,0.9217250418181634,0.9217252365544145
online inference (finite),2025-12-01 00:00:00,366.415208990295,4,0.7633112255160801,0.763528976194091,0.8440316646925756,0.8440157225357473,0.9244682851205338,0.9244717619177559
online inference (finite),2025-12-01 00:10:00,361.4553246273845,4,0.7737836844258995,0.774006108972694,0.8556109965341954,0.8555972932003132,0.9371511992275375,0.9371573491078604
online inference (finite),2025-12-01 00:20:00,356.51653535079674,4,0.7845046783197778,0.7847283411610172,0.8674660803925196,0.8674498002167899,0.9501358356212751,0.9501396997348661
online inference (finite),2025-12-01 00:30:00,358.10558888796197,4,0.7810246310342418,0.7812461968300448,0.8636177189316421,0.8636005886542777,0.9459205545235239,0.9459235609827363
online inference (finite),2025-12-01 00:40:00,363.9205156349935,4,0.7685436981763913,0.7687630055539583,0.8916544107552791,0.8916262998736452,0.9650721184812192,0.9650651875914307
online inference (finite),2025-12-01 00:50:00,370.8163834116567,4,0.8147402066591747,0.814768950955737,0.87507005628215,0.8750452173077802,0.9844878168808218,0.9844749856325619
online inference (finite),2025-12-01 01:00:00,374.4227863637627,4,0.8068945566717505,0.8069211776443221,0.940705124437943,0.9406937673654295,0.9750094296051841,0.9749926207131083
online inference (finite),2025-12-01 01:10:00,373.9862582031033,4,0.8078371011272161,0.8078630406399484,0.9129052921720635,0.912912243374154,0.9761484706670167,0.9761306618203439
online inference (finite),2025-12-01 01:20:00,380.1164662351927,4,0.794810174678742,0.7948344850774672,0.8981841330923219,0.8981895400344299,0.9604075900803635,0.9603884234408118
online inference (finite),2025-12-01 01:30:00,378.05629049413267,4,0.8597603449538346,0.8597656407812757,0.9030769224503092,0.9030841241156371,0.9656390823818718,0.9656219534248827
online inference (finite),2025-12-01 01:40:00,380.14213543143967,4,0.7932180167037661,0.7932193541882442,0.8981237903993601,0.8981288895528832,0.9372299997860748,0.9372291469797486
online inference (finite),2025-12-01 01:50:00,365.0615889505297,4,0.769746579337443,0.7697373053073494,0.8334962892382387,0.8334851432022616,0.9684684782986921,0.9684715512375508
online inference (finite),2025-12-01 02:00:00,366.70997087736373,4,0.7662880162286101,0.7662772928636112,0.8297510339848949,0.8297385806447937,0.9641165376650012,0.9641182171902287
online inference (finite),2025-12-01 02:10:00,360.3702406356887,4,0.7797666700525698,0.7797578491895356,0.8443459852278239,0.8443355650215257,0.9810753787495954,0.9810792442919362
online inference (finite),2025-12-01 02:20:00,358.1459529572883,4,0.7846107207200395,0.784600583727695,0.8495910153330992,0.8495793634735401,0.983243660984134,0.9832426826599312
online inference (finite),2025-12-01 02:30:00,354.73160858986125,4,0.7921607851991915,0.7921524807643866,0.8577663395327421,0.857756690906777,0.9927051860469508,0.9927065393731774
online inference (finite),2025-12-01 02:40:00,355.4965508522885,4,0.7904593751120308,0.790447960961394,0.855923764181403,0.8559110067723422,0.9905725597179004,0.9905704759308348
online inference (finite),2025-12-01 02:50:00,364.46624372254047,4,0.8349307875675775,0.8349262727213358,0.91694990908354,0.9169222255972242,0.9661929221887888,0.9661920510740107
online inference (finite),2025-12-01 03:00:00,365.2453968384173,4,0.6312266671845365,0.6312537095947751,0.9149899834360733,0.9149662178958956,0.9641281295612328,0.964130939411424
online inference (finite),2025-12-01 03:10:00,370.7124867985651,4,0.6219189598467313,0.6219442826374174,0.9283867997260495,0.9283883038882959,0.9499133760645273,0.9499123987179507
online inference (finite),2025-12-01 03:20:00,370.5361688935543,4,0.6222142526970511,0.622240231918902,0.9288275200644849,0.9288300731257414,1.0009914044790633,1.000994982615273
online inference (finite),2025-12-01 03:30:00,377.9658475752183,4,0.6099847747468456,0.6100088490687848,0.910572194837113,0.9105720505095118,0.9813177811614041,0.9813184136064574
online inference (finite),2025-12-01 03:40:00,378.2820446165397,4,0.6094713854761168,0.6094989570556681,0.9098051652560657,0.9098109248034982,0.9804912756359497,0.9804981526837083
online inference (finite),2025-12-01 03:50:00,376.0475863480897,4,0.5056783004493521,0.5057007740854179,0.8394611386119185,0.8394742196143455,0.849718753759103,0.8497179923065586
online inference (finite),2025-12-01 04:00:00,365.81379136425574,4,0.5198248214376783,0.5198479663655555,0.8629460757226912,0.862958864700328,0.873490425478993,0.8734892112507934
online inference (finite),2025-12-01 04:10:00,363.97505806128686,4,0.40314915811498253,0.40317934005650286,0.8673047170902936,0.8673183700248647,0.8779022653058786,0.8779019138987875
online inference (finite),2025-12-01 04:20:00,360.7013675857179,4,0.4068070625585612,0.40683855647235273,0.875173445528137,0.8751900670639996,0.8858667229134097,0.8858696661511579
online inference (finite),2025-12-01 04:30:00,358.0876412046049,4,0.40977615369031734,0.4098081218679318,0.8815616498249923,0.8815781885838545,0.892333122881188,0.892335739397523
online inference (finite),2025-12-01 04:40:00,354.52692214698845,4,0.41389261549185313,0.4139240620077222,0.8904186109559391,0.8904323885353269,0.9012985010477299,0.9012979836576294
online inference (finite),2025-12-01 04:50:00,359.1542909112396,4,0.4085603949451962,0.4085910357185281,0.8928283039504966,0.8928085114272531,0.9980665499273658,0.9980600071339331
online inference (finite),2025-12-01 05:00:00,368.08490115955726,4,0.398648415028252,0.398677650846007,0.9294146144614035,0.9294187745546028,0.973850511902137,0.9738447108800871
online inference (finite),2025-12-01 05:10:00,373.320517191758,4,0.44957237874714917,0.44960026914923834,0.9371023119961508,0.9371024154346925,0.9801925556328126,0.9801964575343539
online inference (finite),2025-12-01 05:20:00,376.30536788832654,4,0.4460074747875276,0.44603404397398183,0.9296733609032133,0.9296693277453976,0.972421704678412,0.9724215483018241
online inference (finite),2025-12-01 05:30:00,374.7254278355532,4,0.447887025599001,0.4479146397345775,0.9335914050492242,0.9335890558920138,0.9765201616387826,0.9765215309510298
online inference (finite),2025-12-01 05:40:00,380.15993363133305,4,0.4414859793144275,0.441511559109009,0.9569611863729849,0.9569515588604948,0.9774883861865223,0.9774825557951503
online inference (finite),2025-12-01 05:50:00,381.21000396957817,4,0.4402679319673449,0.4402953838056722,0.9543201184014732,0.9543155670537923,0.974790830203616,0.97479000988265
online inference (finite),2025-12-01 06:00:00,382.6011449933263,4,0.7036048751270002,0.7036292139725889,0.9526558156012052,0.9526664381163257,0.971246249675969,0.9712456650994915
online inference (finite),2025-12-01 06:10:00,376.1142267386891,4,0.7157427637560067,0.7157648495538134,0.8501029135321547,0.850095936963282,0.9139540456188407,0.9139541126522313
online inference (finite),2025-12-01 06:20:00,371.63918258856575,4,0.7721273604470201,0.772142980128965,0.8603357916711601,0.8603322549512127,0.9249555748701408,0.9249593704316121
online inference (finite),2025-12-01 06:30:00,370.8232560760268,4,0.7738269646638709,0.7738419348698966,0.8622291332380092,0.8622252535291206,0.9269910082779128,0.9269945687666427
online inference (finite),2025-12-01 06:40:00,365.43424952031364,4,0.7852349063808217,0.785253671086668,0.8749398977732973,0.8749403658916568,0.9406566572009951,0.9406648249474777
online inference (finite),2025-12-01 06:50:00,362.29446355180465,4,0.7920419850970283,0.7920589874970457,0.8825252605831919,0.8825229423880705,0.9488117196401232,0.9488169953932669
online inference (finite),2025-12-01 07:00:00,357.9289231528601,4,0.8248464720664113,0.8248355774085225,0.8932900356519824,0.8932867821025414,0.9603849939842187,0.9603894016914457
online inference (finite),2025-12-01 07:10:00,365.2092248547037,4,0.8084031298079284,0.8083928058428879,0.9087482460205928,0.9091995915770786,0.964821754053354,0.9648220233040394
online inference (finite),2025-12-01 07:20:00,368.3761507021691,4,0.8462215290696562,0.8465171656894773,0.9015376049263485,0.9015322415764965,0.9565277040368564,0.9565274586369694
online inference (finite),2025-12-01 07:30:00,374.32182667547283,4,0.800501921064961,0.800539143778465,0.8872204099471093,0.8872124285014572,0.9413371265573991,0.9413341091624442
online inference (finite),2025-12-01 07:40:00,375.35430104140596,4,0.7983010140594855,0.7983371278628777,0.9129326948845055,0.9129387497863035,0.9387499376600988,0.9387448133030596
